,Filename,firing rate,ifr_mean,ifr_skew,ifr_kurtosis,ifr_fano_factor,baseline_amplitude,peak_trough_amplitude,ISI_mean,ISI_skew,ISI_kurtosis,ISI_cv,num_bursts,mean_surprise,burst_index,mean_burst_duration,var_burst_duration,mean_interburst_duration,var_interburst_duration,max_peak_freq,delta_band,theta_band,alpha_band,beta_band,gamma_band,delta_band_freq,theta_band_freq,delta_band_magnitude,theta_band_magnitude
194,neuron_244.smr,43.18974015,42.89340102,0.182458519,-0.401340377,7.887664074,0.866965074,1.168945313,0.022958726,2.457463395,10.73373223,0.789694387,29,14.6290753,0.204705882,0.016817241,1.10E-05,0.32715,0.131369532,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.103176107,0.038942551
195,neuron_250.smr,38.97196648,38.87323944,0.183626096,1.483477129,2.068789549,0.780968444,1.221697336,0.025584662,2.27690787,11.84899146,0.321671334,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.089371296,0.029107846
196,neuron_278.smr,36.86999969,36.74757282,0.013930829,-0.298977043,2.552295084,1.154758846,1.379214164,0.027100556,0.970154949,1.44919599,0.397696091,1,12.09056926,0.007915567,0.021,0,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.110404593,0.034826587
197,neuron_287.smr,38.61003861,38.38983051,0.308290871,-0.780743361,12.9346728,4.110875336,5.282450268,0.025870575,2.66703782,7.763166446,0.938181426,14,12.78617726,0.185022026,0.01825,1.21E-05,0.326436923,0.126353905,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.084925099,0.024971086
198,neuron_293.smr,45.14285714,44.92857143,0.125104789,-0.163884134,3.926754486,0.988239221,1.232091204,0.022115556,1.048336276,0.952983078,0.617279907,11,15.41967788,0.10443038,0.01547,1.67E-05,0.641193,0.224448531,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.119983688,0.024584636
199,neuron_330.smr,41.30287914,41.24378109,0.464661002,-0.426877758,18.39433712,2.820073248,3.872659313,0.024112717,4.99108756,34.46246838,1.341734989,118,13.86782277,0.427020507,0.015419576,1.05E-05,0.112932137,0.031799336,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.181499177,0.023265927
200,neuron_324.smr,64.04664362,63.6,0.091760087,-0.09210431,7.563522013,0.568539687,0.670747667,0.015599451,2.322240224,9.227365154,0.797517606,33,23.17376603,0.155172414,0.010801212,3.89E-06,0.286735313,0.07760244,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.091481131,0.028038746
201,neuron_318.smr,24.71955463,24.69635628,0.175915661,-0.760528336,9.008561757,0.661102737,0.8565974,0.040210625,4.328714817,26.89909868,1.032044361,24,7.334595494,0.236065574,0.0298375,4.50E-05,0.491850435,0.498264981,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092150961,0.042770041
202,neuron_132.smr,38.98688809,38.80546075,0.423675299,-0.045331213,10.35021207,2.444506191,3.615919682,0.025534271,3.442667872,19.1823859,0.83851378,41,12.9371859,0.215789474,0.019085366,6.92E-06,0.325015,0.397741268,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.086558459,0.029175988
203,neuron_126.smr,99.71428571,99.42857143,-0.262650927,0.706094834,5.437328955,0.165720371,0.225689004,0.010016501,2.617587165,15.75302638,0.508987517,6,38.08724316,0.017191977,0.00798,1.63E-07,1.114596,0.586516259,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.112526137,0.030900988
204,neuron_103.smr,33.28638634,33.26678766,0.753740032,0.084677757,19.81559096,0.232214795,0.292954107,0.030032864,4.227422818,24.3003663,1.44302809,299,10.66744521,0.489094875,0.017707559,1.89E-05,0.166541477,0.101816369,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.085871023,0.02242327
205,neuron_117.smr,77.09005335,76.70886076,1.077112438,1.712842491,7.961106237,2.190086365,2.996569182,0.012974498,1.89533079,6.582205941,0.522452146,11,28.59694099,0.054276316,0.010138182,4.44E-06,0.573568,1.213360292,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.085739598,0.028412754
206,neuron_301.smr,22.57745843,22.51231527,0.80017463,0.941069589,13.17696263,2.250408749,3.14875307,0.044247982,2.308470561,5.399674381,1.155837231,31,6.522391708,0.406113537,0.024023548,4.16E-05,0.295885333,0.123600752,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.118604337,0.038188542
207,neuron_315.smr,20.32891944,20.24767802,0.40226706,-0.552562449,9.079539107,1.511854589,1.956831769,0.049302905,2.620832904,8.820009479,0.951830668,30,5.682545901,0.274390244,0.034031667,3.05E-05,0.483627586,0.413229589,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.078213649,0.02023277
208,neuron_329.smr,25.66675222,25.66666667,1.099735615,1.190561709,9.593073593,1.107119711,1.678958249,0.038575033,2.365721132,9.172475923,0.719470677,8,7.696967355,0.155844156,0.028175,2.03E-05,0.35762,0.491335585,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.081043354,0.035208351
209,neuron_275.smr,55.32212885,55.15,0.769459741,0.970504697,14.72307344,1.179034952,1.36307287,0.018078895,2.695549169,9.051284497,0.998768786,56,19.57554989,0.303797468,0.012405,5.49E-06,0.166443455,0.070563006,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.134969042,0.032888688
210,neuron_261.smr,60.72368183,59.93333333,0.972689691,0.505489154,18.98769003,2.15911684,2.84783586,0.01637181,2.229952187,6.632393948,0.825973093,47,21.8000369,0.310572687,0.011628936,3.52E-06,0.12992913,0.139828576,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.076064408,0.029298798
211,neuron_249.smr,23.94086606,23.91521197,0.081846693,0.470335149,3.415340689,1.000153605,1.46844991,0.041716785,4.147830116,29.94310155,0.534402914,4,7.038117702,0.025,0.03633,4.33E-06,1.591543333,0.633420662,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.08909742,0.027772962
212,neuron_088.smr,94.16670265,93.86227545,-0.52088229,0.533222755,4.475842573,2.291683077,2.947338712,0.010616138,2.577459664,12.11951768,0.550400227,16,35.7525385,0.030573248,0.008335,1.10E-06,0.971530667,1.40344364,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.097070253,0.032851328
213,neuron_077.smr,83.6,83.3,-0.284856249,0.264877858,3.098559424,0.151633026,0.182004865,0.011905228,2.329590619,14.08684901,0.34131726,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.088678195,0.029438808
214,neuron_063.smr,75.41540974,74.53608247,0.024750751,-0.226398679,11.34220245,1.104386573,1.480085679,0.013175623,3.178370431,14.12268478,0.7915453,8,27.89826727,0.066298343,0.00967,3.71E-06,0.550091429,0.284186491,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.05322029,0.023473726
215,neuron_062.smr,10.96267991,10.92682927,0.887366682,0.069117573,12.46602787,0.825275966,1.529562814,0.088881441,3.632239762,14.34914744,1.530649525,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,5.393939394,0.042672366,0.010012263
216,neuron_076.smr,88.39858562,87.52475248,-1.402417055,2.706614167,6.773890059,1.721111978,2.923026106,0.011020952,3.149598336,15.97666834,0.458606779,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.094906922,0.032659225
217,neuron_089.smr,61.8203293,61.5542522,1.323982447,2.474118108,6.940269001,0.122233661,0.181718676,0.016153143,1.061833182,3.162657306,0.48858543,60,22.25298519,0.171265461,0.010904,5.78E-06,0.193880678,0.183489921,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.08071048,0.026120734
218,neuron_248.smr,129.0475487,128.2,0.027805018,0.857281501,7.236817473,0.959452753,1.114563701,0.007746612,4.369666564,50.40196555,0.539159182,12,50.4905403,0.028015564,0.006661667,1.47E-07,0.655028182,0.377679055,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.100190352,0.033083575
219,neuron_260.smr,59.72263488,59.55,0.292613949,0.307475647,5.143534845,1.396029379,1.721117796,0.016741393,1.924088671,6.432155959,0.529796905,3,21.38694514,0.015075377,0.01323,6.89E-07,1.755845,0.019006758,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.067266457,0.030045717
220,neuron_274.smr,66.36518375,65.91093117,1.41127734,3.609207409,41.44779118,1.21445414,1.818167166,0.014975116,4.225524608,23.02960882,1.801539387,218,24.13436344,0.799511002,0.008191284,4.77E-06,0.04753,0.007654797,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092211729,0.047729456
221,neuron_328.smr,77.4000774,77.2,-0.10635342,0.373483855,7.152331606,0.525853031,0.795261275,0.012907076,2.89248721,14.47871971,0.620013076,17,28.72635358,0.065891473,0.010364118,1.62E-06,0.57029875,0.434968272,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.109413717,0.029828778
222,neuron_314.smr,73.4814213,73.32089552,0.183200701,-0.133312135,15.61040219,0.598483159,0.872316438,0.013546673,5.783164666,56.40062932,0.956483237,49,27.0921944,0.149390244,0.011201429,1.52E-06,0.23580375,0.148712756,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.138954413,0.036552865
